time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
759240,0.0003,15972,760,759139,-0.7855951999999999,0.33762431144714355,0.0015877983532845974,999.0,0.23886419832706451,47,2.164011858596382e-09
763236,0.0003,16057,764,763135,-0.78450718,0.19595061242580414,0.0015857229009270668,999.0,0.23879633843898773,47,1.5064236080775117e-08
767232,0.0003,16141,768,767131,-0.7840675300000001,0.3322083353996277,0.0015835316153243184,999.0,0.23889966309070587,47,3.128188375001173e-09
771228,0.0003,16225,772,771127,-0.782796,-0.4510553777217865,0.0015891510993242264,999.0,0.23894907534122467,47,3.7220664328430075e-09
775224,0.0003,16310,776,775123,-0.78387856,-0.2281995415687561,0.0015881042927503586,999.0,0.23902760446071625,47,1.0090259294770476e-08
779220,0.0003,16394,780,779119,-0.7830566499999999,-0.16420546174049377,0.0015878936974331737,999.0,0.2389134019613266,47,4.132724829020162e-09
783216,0.0003,16479,784,783115,-0.7833128099999997,-0.11262261867523193,0.0015878718113526702,999.0,0.23896890878677368,47,3.947126625547526e-09
787212,0.0003,16564,788,787111,-0.7836527399999998,-0.12774816155433655,0.0015871518990024924,999.0,0.23886707425117493,47,7.241169885929821e-09
791208,0.0003,16649,792,791107,-0.78573549,0.10401923954486847,0.0015889874193817377,999.0,0.23891490697860718,47,4.937158237794392e-09
795204,0.0003,16733,796,795103,-0.7862360299999998,0.05535958707332611,0.0015846427995711565,999.0,0.23900988698005676,47,1.2711032226775387e-08
799200,0.0003,16817,800,799099,-0.7857295900000003,-0.39024120569229126,0.0015855247620493174,999.0,0.2388535588979721,47,8.280576224706238e-09
803196,0.0003,16902,804,803095,-0.7851514800000001,-0.43438833951950073,0.0015872427029535174,999.0,0.2388027310371399,47,6.325081791658249e-09
807192,0.0003,16987,808,807091,-0.7850247599999999,0.06329473853111267,0.0015885450411587954,999.0,0.23900853097438812,47,5.407944314583801e-09
811188,0.0003,17071,812,811087,-0.78713394,0.003957072272896767,0.001588126178830862,999.0,0.23887886106967926,47,2.7366062749223374e-09
815184,0.0003,17156,816,815083,-0.7886446299999998,0.1445709466934204,0.0015888465568423271,999.0,0.23882122337818146,47,6.397883556275019e-09
819180,0.0003,17241,820,819079,-0.78979622,0.275755912065506,0.00158738496247679,999.0,0.23896081745624542,47,6.87307633029377e-09
823176,0.0003,17325,824,823075,-0.7897319899999999,-0.3683427572250366,0.0015877408441156149,999.0,0.2389436513185501,47,7.997404516402185e-09
827172,0.0003,17409,828,827071,-0.7906179699999999,-0.5330699682235718,0.001589248888194561,999.0,0.23884692788124084,47,8.314881227988735e-09
831168,0.0003,17494,832,831067,-0.7910730899999998,-0.265460729598999,0.0015863378066569567,999.0,0.23884586989879608,47,4.401419673172313e-09
835164,0.0003,17578,836,835063,-0.7902478,0.007091790437698364,0.0015870436327531934,999.0,0.23888634145259857,47,1.910449132225267e-09
839160,0.0003,17662,840,839059,-0.7901033199999999,-0.0335293710231781,0.0015864913584664464,999.0,0.23886162042617798,47,3.5230132144903337e-09
843156,0.0003,17748,844,843055,-0.79136821,0.3779323995113373,0.0015873040538281202,999.0,0.23891165852546692,47,8.569403520120034e-10
847152,0.0003,17832,848,847051,-0.7931238999999999,0.19805681705474854,0.0015881875297054648,999.0,0.2389451563358307,47,6.925021889259142e-09
851148,0.0003,17917,852,851047,-0.79424927,-0.015156179666519165,0.0015855067176744342,999.0,0.23885296285152435,47,7.219172371009108e-09
855144,0.0003,18001,856,855043,-0.79314185,-0.6730430722236633,0.0015861003194004297,999.0,0.2388676106929779,47,4.9236281718378905e-09
859140,0.0003,18086,860,859039,-0.79429588,-0.778098464012146,0.0015884541207924485,999.0,0.23895512521266937,47,3.6314484752608678e-09
863136,0.0003,18170,864,863035,-0.7952942599999999,0.07195453345775604,0.0015859489794820547,999.0,0.23885118961334229,47,3.544971427515975e-09
867132,0.0003,18255,868,867031,-0.79478568,-0.161879763007164,0.0015855747042223811,999.0,0.23897697031497955,47,2.7376183542315857e-09
871128,0.0003,18340,872,871027,-0.79621136,-0.09488333016633987,0.0015875917160883546,999.0,0.23893654346466064,47,2.3505288826441983e-09
875124,0.0003,18417,876,875023,-0.7954530400000002,-0.4097072184085846,0.0015866297762840986,999.0,0.23899342119693756,47,2.234828544445122e-09
879120,0.0003,18484,880,879019,-0.79596038,-0.05156239867210388,0.0015866139438003302,999.0,0.23888808488845825,47,2.3208679422737077e-09
883116,0.0003,18552,884,883015,-0.7964475699999999,0.019458182156085968,0.0015880580758675933,999.0,0.23902277648448944,47,9.02271590774717e-09
887112,0.0003,18619,888,887011,-0.79650399,-0.5887628793716431,0.0015881966101005673,999.0,0.23881234228610992,47,4.819025622992967e-09
891108,0.0003,18687,892,891007,-0.7952731300000001,-0.08508996665477753,0.0015848150942474604,999.0,0.23901419341564178,47,1.5548522469543968e-08
895104,0.0003,18754,896,895003,-0.7940418600000001,0.21106001734733582,0.0015862787840887904,999.0,0.23897704482078552,47,4.652346952127573e-09
899100,0.0003,18821,900,898999,-0.7964482899999998,-0.06219862028956413,0.0015862833242863417,999.0,0.23894357681274414,47,1.661408233211148e-09
903096,0.0003,18888,904,902995,-0.79606475,-0.18095515668392181,0.0015865813475102186,999.0,0.23894087970256805,47,5.152422932752643e-09
907092,0.0003,18956,908,906991,-0.7955523099999999,-0.020384017378091812,0.0015879967249929905,999.0,0.23903438448905945,47,8.116848526640297e-09
911088,0.0003,19024,912,910987,-0.79745826,0.41340702772140503,0.0015850674826651812,999.0,0.2388719767332077,47,6.005957065013945e-09
915084,0.0003,19091,916,914983,-0.7965475900000001,0.5170252323150635,0.0015873940428718925,999.0,0.239052876830101,47,8.830371100998491e-09
919080,0.0003,19158,920,918979,-0.79506184,0.2495274841785431,0.0015858015976846218,999.0,0.23888546228408813,47,9.618029928049054e-09
923076,0.0003,19226,924,922975,-0.79553698,0.1081276684999466,0.0015885336324572563,999.0,0.23898251354694366,48,2.69982747269637e-09
927072,0.0003,19294,928,926971,-0.7944717600000001,-0.2390691190958023,0.001588179962709546,999.0,0.2391689568758011,48,1.0521664428608801e-08
931068,0.0003,19361,932,930967,-0.7925639200000001,-0.026582062244415283,0.0015862417640164495,999.0,0.23904632031917572,48,7.795517120712248e-09
935064,0.0003,19428,936,934963,-0.79309241,0.3769165873527527,0.0015876083634793758,999.0,0.2392452508211136,48,5.888054044334012e-09
939060,0.0003,19495,940,938959,-0.79333233,0.2739441990852356,0.0015873373486101627,999.0,0.23916788399219513,48,3.4571701057473092e-09
943056,0.0003,19564,944,942955,-0.7912973999999999,0.1677853912115097,0.001588835148140788,999.0,0.23903784155845642,48,3.299044148974417e-09
947052,0.0003,19631,948,946951,-0.7906413699999999,-0.005852840840816498,0.001587335835210979,999.0,0.239325612783432,48,1.2730726695053818e-08
951048,0.0003,19698,952,950947,-0.78916984,0.1055811196565628,0.0015884791500866413,999.0,0.239201620221138,48,1.1662248944332987e-08
955044,0.0003,19766,956,954943,-0.7895882200000002,0.08964692056179047,0.0015900152502581477,999.0,0.23937846720218658,48,8.066958656627321e-09
959040,0.0003,19833,960,958939,-0.7891520000000001,0.18209007382392883,0.001589511171914637,999.0,0.23938173055648804,48,1.1828808155200932e-08
963036,0.0003,19901,964,962935,-0.7888645000000001,0.28385311365127563,0.001589924213476479,999.0,0.23918525874614716,48,6.471119196049813e-09
967032,0.0003,19968,968,966931,-0.7900803300000001,-0.1496717631816864,0.001588720828294754,999.0,0.23924952745437622,48,2.6023792010221314e-09
971028,0.0003,20035,972,970927,-0.7915464600000002,-0.12939755618572235,0.0015873804222792387,999.0,0.23938006162643433,48,1.4664967018518382e-08
975024,0.0003,20103,976,974923,-0.7922506100000001,0.24939973652362823,0.0015845302259549499,999.0,0.23923853039741516,48,4.6239350126597856e-09
979020,0.0003,20170,980,978919,-0.7917013399999999,0.16535887122154236,0.0015876241959631443,999.0,0.23922672867774963,48,3.248340929573601e-09
983016,0.0003,20238,984,982915,-0.7914237700000001,0.22687111794948578,0.0015874780947342515,999.0,0.23930421471595764,48,4.199765868406757e-09
987012,0.0003,20305,988,986911,-0.7912925700000001,-0.4232165813446045,0.0015895285177975893,999.0,0.23940345644950867,48,2.660278219934753e-09
991008,0.0003,20372,992,990907,-0.7917998899999997,0.014500468969345093,0.00158853514585644,999.0,0.23931875824928284,48,9.690559465980186e-09
995004,0.0003,20440,996,994903,-0.7917832600000001,0.21882040798664093,0.001586882513947785,999.0,0.2393687218427658,48,2.4079591653958232e-09
999000,0.0003,20508,1000,998899,-0.7897096300000002,0.09664186835289001,0.0015872904332354665,999.0,0.23938292264938354,48,3.564750716833487e-09
