time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
671191,0.0003,13081,816,671090,316.28605529,0.49025043845176697,0.0061500342562794685,812.83,-30.236358642578125,51,0.08305023610591888
674451,0.0003,13140,820,674350,316.31696866,-0.9873306155204773,0.0059740375727415085,812.62,-29.237472534179688,51,0.1176595687866211
677696,0.0003,13199,824,677595,316.29862493,0.07504262030124664,0.006631871685385704,812.53,-28.56151008605957,51,0.1131666973233223
680887,0.0003,13258,828,680786,316.38727607,-2.6913280487060547,0.006207610480487347,811.61,-29.8026065826416,51,0.05353637412190437
684107,0.0003,13316,832,684006,316.39398712999997,-1.0063917636871338,0.006726765539497137,810.76,-30.24660301208496,51,0.05752509832382202
687359,0.0003,13375,836,687258,316.38693973,0.05286625027656555,0.00645057950168848,810.72,-30.220287322998047,51,0.09378252923488617
690597,0.0003,13436,840,690496,316.48656938,0.07346796989440918,0.006174761336296797,810.85,-29.497045516967773,51,0.13545288145542145
693836,0.0003,13495,844,693735,316.47781022000004,1.4282324314117432,0.006605078000575304,810.57,-30.732677459716797,51,0.05401166155934334
697060,0.0003,13554,848,696959,316.56560556,0.5744202136993408,0.006246987264603376,810.58,-30.41388702392578,51,0.23298272490501404
700284,0.0003,13613,852,700183,316.53800591,2.473095178604126,0.006173945963382721,810.04,-30.122379302978516,51,0.07068678736686707
703487,0.0003,13671,856,703386,316.52778391,-0.2172672152519226,0.006141040939837694,809.69,-30.641584396362305,51,0.0698237270116806
706684,0.0003,13729,860,706583,316.53846261,0.5112800002098083,0.005956223234534264,809.14,-29.950714111328125,51,0.1667184829711914
709878,0.0003,13788,864,709777,316.46832695000006,0.14872899651527405,0.00591786066070199,808.64,-29.945674896240234,51,4.719086647033691
713096,0.0003,13846,868,712995,316.49088869999997,0.18060478568077087,0.005900196731090546,808.05,-30.316387176513672,51,0.10183344781398773
716346,0.0003,13906,872,716245,316.48644758,-0.1621067076921463,0.0060690902173519135,808.18,-31.030305862426758,51,4.401520729064941
719453,0.0003,13962,876,719352,316.47664413999996,0.3356589674949646,0.005923495627939701,806.74,-30.565366744995117,51,0.05838840454816818
722583,0.0003,14020,880,722482,316.51865197,1.8536189794540405,0.006350054871290922,805.63,-30.13897132873535,51,0.22237670421600342
725777,0.0003,14078,884,725676,316.54405252,2.318798065185547,0.0064504132606089115,804.77,-30.486791610717773,51,8.708061218261719
728979,0.0003,14137,888,728878,316.59493416000004,1.107725739479065,0.006282410118728876,804.37,-30.120792388916016,51,0.17620310187339783
732194,0.0003,14195,892,732093,316.59882312,-1.285688877105713,0.006106118205934763,804.32,-30.167179107666016,51,0.36435574293136597
735382,0.0003,14253,896,735281,316.59437065,-0.4405350387096405,0.0060293711721897125,803.99,-30.145343780517578,51,0.09904685616493225
738246,0.0003,14306,900,738145,314.33481164999995,1.6730923652648926,0.005852715112268925,800.54,-30.946809768676758,51,0.17456184327602386
741407,0.0003,14364,904,741306,314.39993296,-0.9296838641166687,0.0062675392255187035,799.99,-31.040437698364258,51,0.13539175689220428
744569,0.0003,14421,908,744468,314.46889956,0.40400487184524536,0.00609636353328824,798.88,-30.712547302246094,51,0.07551202178001404
747692,0.0003,14478,912,747591,314.45607352999997,0.052838146686553955,0.006364693399518728,797.38,-29.66632843017578,51,0.10759835690259933
750422,0.0003,14528,916,750321,311.4585199,-1.1340417861938477,0.0062835547141730785,792.31,-31.47870635986328,51,0.06052318960428238
753589,0.0003,14586,920,753488,311.453547,1.6451518535614014,0.006084517575800419,791.38,-29.147228240966797,51,0.18311069905757904
756715,0.0003,14643,924,756614,311.52072386,1.0694557428359985,0.006342156790196896,790.19,-28.64547348022461,51,0.11617552489042282
759842,0.0003,14701,928,759741,311.58105556000004,-0.6184861063957214,0.006107982248067856,789.55,-30.961633682250977,51,0.04067457839846611
762996,0.0003,14758,932,762895,311.65041725000003,0.2952158749103546,0.0063360449858009815,788.89,-31.506282806396484,51,0.07238098978996277
766139,0.0003,14816,936,766038,311.71514658,2.2796683311462402,0.00631736172363162,787.8,-31.066139221191406,51,0.041091252118349075
769299,0.0003,14873,940,769198,311.7005293,-0.15227589011192322,0.00622552027925849,787.02,-30.03703498840332,51,0.1856996864080429
772404,0.0003,14930,944,772303,311.79580073000005,-1.0396605730056763,0.006293053738772869,785.68,-30.86693000793457,51,0.02737627923488617
775514,0.0003,14987,948,775413,311.83023488,-0.14654678106307983,0.00635997299104929,784.54,-31.523632049560547,51,0.11609737575054169
778675,0.0003,15044,952,778574,311.86914259,1.3475028276443481,0.006266854703426361,783.91,-30.580280303955078,51,0.5158772468566895
781833,0.0003,15102,956,781732,311.93766763,-0.1911374032497406,0.006079885642975569,783.46,-30.44349479675293,51,0.11205174028873444
785012,0.0003,15159,960,784911,311.93492799,0.30800920724868774,0.006613385397940874,783.28,-30.53152847290039,51,0.051140762865543365
788142,0.0003,15218,964,788041,311.95656370000006,1.2998334169387817,0.006297907792031765,782.64,-29.673097610473633,51,4.092737197875977
791235,0.0003,15276,968,791134,312.01508738,0.9677237272262573,0.006444559898227453,781.39,-30.44911003112793,51,0.2249429076910019
794356,0.0003,15333,972,794255,312.07783223,-1.029917597770691,0.00608137296512723,780.1,-31.535011291503906,51,0.05724860727787018
797453,0.0003,15390,976,797352,312.10059141,0.7504935264587402,0.005930289626121521,780.0,-31.70157241821289,51,0.06552524864673615
800558,0.0003,15446,980,800457,312.10686836,1.013566255569458,0.006343251559883356,779.75,-30.793127059936523,51,4.672943115234375
803630,0.0003,15502,984,803529,312.05761026000005,-0.10311184078454971,0.0062304530292749405,778.53,-30.012252807617188,51,0.31005537509918213
806775,0.0003,15560,988,806674,312.08749108000006,-0.2895556688308716,0.006148107815533876,777.96,-30.998241424560547,51,0.13711825013160706
809873,0.0003,15616,992,809772,312.07943248000004,1.0948219299316406,0.006191980559378862,776.79,-31.706117630004883,51,0.08682414889335632
812974,0.0003,15673,996,812873,312.0658187,0.2913687229156494,0.006116133648902178,775.92,-30.940473556518555,51,0.21480461955070496
816059,0.0003,15729,1000,815958,314.37048627,-1.1512482166290283,0.006071267183870077,778.13,-30.80218505859375,51,0.06165806204080582
819169,0.0003,15786,1004,819068,314.39825931,0.03362679481506348,0.006048949901014566,777.62,-31.63260269165039,51,0.048900142312049866
822275,0.0003,15843,1008,822174,314.36295071999996,-0.8712729811668396,0.006231724750250578,777.06,-31.066883087158203,51,0.11098805069923401
825368,0.0003,15899,1012,825267,314.4172416999999,0.5523476600646973,0.006318117957562208,776.76,-31.668685913085938,51,0.1969483196735382
828501,0.0003,15956,1016,828400,317.42179626999996,-0.178732231259346,0.006181678734719753,780.79,-31.573822021484375,51,0.031103210523724556
831603,0.0003,16013,1020,831502,317.48545921,0.20949473977088928,0.0059767900966107845,780.14,-30.852581024169922,51,4.693207740783691
834775,0.0003,16071,1024,834674,317.49321385999997,0.11543543636798859,0.006543781142681837,780.6,-31.89260482788086,51,0.07650744915008545
837900,0.0003,16128,1028,837799,317.51576830999994,-0.219251811504364,0.0056814169511199,780.58,-31.65067481994629,51,0.05704420432448387
841038,0.0003,16185,1032,840937,317.49213069999996,-1.6476597785949707,0.005935010965913534,780.42,-32.48155212402344,51,0.05103527754545212
844119,0.0003,16241,1036,844018,317.51018726999996,-0.4062719941139221,0.0060274796560406685,779.8,-30.971473693847656,51,0.08002360910177231
847050,0.0003,16295,1040,846949,315.74068826,-0.1277868151664734,0.006339202634990215,777.51,-32.08496856689453,51,0.04406999796628952
850178,0.0003,16353,1044,850077,315.67807722000003,-0.5724135041236877,0.006057458929717541,777.74,-32.03385925292969,51,4.8243184089660645
853294,0.0003,16410,1048,853193,315.69345892,0.17375031113624573,0.006083696149289608,777.8,-31.29546356201172,51,0.05631770193576813
856349,0.0003,16466,1052,856248,315.76866922,-0.059500545263290405,0.0059408750385046005,776.74,-31.977466583251953,52,0.055070631206035614
859449,0.0003,16522,1056,859348,315.76871156,-0.8291897773742676,0.006090598646551371,776.16,-31.659561157226562,52,0.08002887666225433
862521,0.0003,16578,1060,862420,315.8277977,0.6448079347610474,0.005967395380139351,775.09,-30.53499412536621,52,0.1767747700214386
865608,0.0003,16635,1064,865507,315.88762341999995,-0.3828524947166443,0.006132209673523903,774.66,-32.157501220703125,52,0.18067248165607452
868751,0.0003,16692,1068,868650,315.81879335,0.4486851394176483,0.0062281363643705845,775.16,-31.440265655517578,52,4.831460475921631
871883,0.0003,16749,1072,871782,315.86424323999995,-0.3607962429523468,0.005945004057139158,775.27,-30.437503814697266,52,0.1036907285451889
875001,0.0003,16806,1076,874900,315.94909150999996,-2.5190253257751465,0.006183727644383907,775.48,-32.349464416503906,52,0.03384251147508621
878062,0.0003,16862,1080,877961,315.97683272,1.3936822414398193,0.006234551314264536,775.04,-31.304203033447266,52,0.08476581424474716
881208,0.0003,16919,1084,881107,316.1044034,0.8666667938232422,0.005803661420941353,775.78,-31.83478546142578,52,0.23714575171470642
884279,0.0003,16975,1088,884178,316.07931758,1.2873848676681519,0.006220031064003706,775.04,-31.075016021728516,52,4.372982978820801
887363,0.0003,17033,1092,887262,316.17523189999997,0.35851091146469116,0.00605107331648469,774.9,-31.04576301574707,52,9.202619552612305
890434,0.0003,17089,1096,890333,316.22107125,-0.8628480434417725,0.006352980621159077,774.6,-31.85372543334961,52,0.06345071643590927
892966,0.0003,17135,1100,892865,312.8246608,-0.5443048477172852,0.006100897211581469,769.07,-30.326425552368164,52,0.07858847081661224
896021,0.0003,17191,1104,895920,312.91104181000003,1.239288330078125,0.0062804692424833775,768.52,-30.93318748474121,52,0.11040684580802917
899151,0.0003,17248,1108,899050,312.96144366,-0.9024254083633423,0.006459980271756649,768.76,-31.931074142456055,52,0.14475224912166595
902273,0.0003,17305,1112,902172,312.99955470000003,-0.37373676896095276,0.006238747388124466,769.05,-31.857913970947266,52,0.06283459067344666
905320,0.0003,17360,1116,905219,313.06221261999997,1.1113779544830322,0.006565396673977375,768.19,-32.36627960205078,52,4.085083961486816
908480,0.0003,17418,1120,908379,313.07179142,1.4976708889007568,0.006168219726532698,768.77,-31.57805061340332,52,5.057340621948242
911530,0.0003,17474,1124,911429,313.09652728000003,0.6861405372619629,0.00619953777641058,767.55,-32.315364837646484,52,4.7883195877075195
914602,0.0003,17530,1128,914501,313.09960772,1.3861974477767944,0.00586021039634943,767.02,-31.277673721313477,52,4.890327453613281
917625,0.0003,17585,1132,917524,313.13219181999995,1.3252220153808594,0.006034220103174448,765.87,-31.599132537841797,52,0.21705478429794312
920668,0.0003,17641,1136,920567,313.17638663,-0.7522519826889038,0.006093617063015699,765.49,-31.324176788330078,52,0.13173817098140717
923716,0.0003,17697,1140,923615,314.99382976,-0.006886780261993408,0.006076856981962919,766.66,-32.884918212890625,52,0.05064161866903305
926813,0.0003,17753,1144,926712,315.01842495,1.4382878541946411,0.0059075444005429745,766.35,-32.05836486816406,52,0.1390780806541443
929909,0.0003,17809,1148,929808,314.98956793,0.5485134124755859,0.006092640571296215,766.15,-32.70913314819336,52,0.05181103199720383
932967,0.0003,17865,1152,932866,314.99848996,-0.21057364344596863,0.005806155502796173,766.18,-32.18913269042969,52,4.781031608581543
936036,0.0003,17921,1156,935935,315.08933106999996,2.421895980834961,0.006068818271160126,765.87,-30.842538833618164,52,0.0772084966301918
939043,0.0003,17976,1160,938942,314.04511388000003,1.202765941619873,0.006028212606906891,765.22,-31.10110855102539,52,3.671231985092163
942098,0.0003,18032,1164,941997,314.0921958199999,-0.8670127391815186,0.006003785878419876,764.9,-32.55548858642578,52,4.807018756866455
945155,0.0003,18088,1168,945054,314.15937205,-1.2571628093719482,0.006658780854195356,764.04,-32.925926208496094,52,0.041629258543252945
948184,0.0003,18143,1172,948083,314.17943538000003,-0.33809542655944824,0.006194818299263716,763.01,-32.95585632324219,52,4.0987043380737305
951219,0.0003,18199,1176,951118,314.20705225999995,0.2646147906780243,0.006362924352288246,762.18,-31.622058868408203,52,4.585107803344727
954287,0.0003,18255,1180,954186,314.28082422000006,0.29936760663986206,0.005871376022696495,762.25,-32.26716232299805,52,0.11878933012485504
957347,0.0003,18311,1184,957246,314.29948284,1.4158810377120972,0.006165193859487772,761.39,-32.42335891723633,52,0.20827582478523254
960369,0.0003,18366,1188,960268,314.44715457999996,-1.2786493301391602,0.0059588938020169735,760.9,-31.98285675048828,52,0.5918158888816833
963441,0.0003,18422,1192,963340,314.40965835,-0.14220798015594482,0.006233805324882269,760.78,-32.35505676269531,52,0.11292734742164612
966472,0.0003,18478,1196,966371,314.43420270999997,0.03778025507926941,0.005867441184818745,760.38,-32.61600112915039,52,0.1782757043838501
969522,0.0003,18533,1200,969421,317.90866038,-1.1423250436782837,0.006058273836970329,765.56,-31.691495895385742,52,4.37935733795166
972590,0.0003,18590,1204,972489,317.86799641,0.7974801063537598,0.006031665485352278,765.69,-31.999298095703125,52,4.834420680999756
975629,0.0003,18645,1208,975528,317.90524461,-0.07853109389543533,0.0066648321226239204,764.78,-31.727420806884766,52,0.06842004507780075
978679,0.0003,18701,1212,978578,317.93980142,0.11150218546390533,0.005566583480685949,764.06,-32.759422302246094,52,0.03966635465621948
981745,0.0003,18756,1216,981644,317.89056512999997,-0.5999043583869934,0.00576336495578289,764.25,-32.627723693847656,52,0.14128842949867249
984782,0.0003,18813,1220,984681,317.93133483,0.13118404150009155,0.00598041620105505,763.02,-32.34477996826172,52,0.07421845197677612
987764,0.0003,18867,1224,987663,317.99527438999996,-0.0851428359746933,0.006028804462403059,762.34,-32.539794921875,52,0.09729684889316559
990795,0.0003,18922,1228,990694,318.02343734,0.37352442741394043,0.006031841039657593,761.93,-31.97842025756836,52,0.03828980401158333
993871,0.0003,18979,1232,993770,318.06000908,-0.7575770020484924,0.005920079071074724,762.46,-32.85727310180664,52,0.05631840229034424
996943,0.0003,19035,1236,996842,318.10788858999996,0.8780880570411682,0.00633723521605134,762.75,-32.87990188598633,52,0.1912602186203003
999840,0.0003,19088,1240,999739,316.66566866999995,-0.6903712153434753,0.0058313459157943726,761.24,-33.48090362548828,52,0.032280437648296356
