rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/std,train/clip_range,train/policy_gradient_loss,train/value_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/entropy_loss
11.813228389999999,172032,975.19,814,84,211,0.6354843378067017,0.2,-0.0061773273177095685,17.005483500752597,12.688262939453125,0.01334416,0.1306640625,830,0.6950631141662598,0.0003,-3.838475162535906
13.748890800000002,174080,981.45,815,85,213,0.6313954591751099,0.2,-0.01078110283560818,0.396832879120484,0.1295953094959259,0.012733966,0.181640625,840,0.7442675232887268,0.0003,-3.8292497746646403
13.357073800000002,176128,968.0,814,86,216,0.6309431195259094,0.2,-0.008517320724786259,5.827395443618298,2.3072757720947266,0.010505376,0.119580078125,850,0.922784149646759,0.0003,-3.8176505610346796
12.722495039999997,178176,962.15,814,87,218,0.6288515329360962,0.2,-0.006538602212094702,11.872662772983313,17.73385238647461,0.007662605,0.081884765625,860,0.9188325852155685,0.0003,-3.809970051050186
11.294099859999994,180224,952.41,814,88,221,0.6286231279373169,0.2,-0.009916809209971688,25.8029658626765,11.930078506469727,0.010175003,0.109716796875,870,0.8918277248740196,0.0003,-3.802654182165861
10.48163841,182272,937.82,814,89,223,0.6280034780502319,0.2,-0.009364595587248914,46.74233169481158,4.25872802734375,0.010076141,0.0841796875,880,0.8575306087732315,0.0003,-3.799410033226013
12.412957590000001,184320,951.76,814,90,226,0.6295286417007446,0.2,-0.007998197468259605,38.03581660054624,14.41507625579834,0.005837378,0.067431640625,890,0.891594648361206,0.0003,-3.80315697863698
14.665217410000002,186368,962.38,814,91,228,0.6273410320281982,0.2,-0.005861810756323393,5.158447283133865,0.4285129904747009,0.010911878,0.107470703125,900,0.9565130062401295,0.0003,-3.8012256026268005
14.398559750000002,188416,956.26,814,92,231,0.6304250955581665,0.2,-0.005386221758817556,1.8528240115381778,0.35406190156936646,0.00989324,0.14521484375,910,0.5742610692977905,0.0003,-3.8051925979554655
13.446002779999999,190464,941.05,814,93,233,0.6308079957962036,0.2,-0.007002189611375798,27.914179868996143,15.164387702941895,0.008675742,0.0681640625,920,0.8975821733474731,0.0003,-3.81520863622427
15.946976170000001,192512,956.29,814,94,236,0.6295676827430725,0.2,-0.00981267870956799,9.347668332327157,0.5513997673988342,0.019148184,0.203173828125,930,0.7940129488706589,0.0003,-3.813008680194616
16.26473222,194560,956.29,814,95,238,0.6234341859817505,0.2,-0.009081452453392558,0.4661869653966278,0.11294982582330704,0.0154693825,0.210693359375,940,0.5777947306632996,0.0003,-3.7785317964851854
19.54946567,196608,971.38,814,96,241,0.6204315423965454,0.2,-0.015994795139704365,0.41713813613168893,0.16574250161647797,0.017277073,0.193115234375,950,0.7975946664810181,0.0003,-3.7460591942071915
20.53821804,198656,971.38,815,97,243,0.6161687970161438,0.2,-0.011140003820764832,0.5126362042501569,0.22689540684223175,0.011100301,0.1587890625,960,0.7807406187057495,0.0003,-3.723215091228485
21.605252990000004,200704,972.58,815,98,246,0.6102001667022705,0.2,-0.013250333556788974,0.6541599130257965,0.29040297865867615,0.016289497,0.176806640625,970,0.7982626408338547,0.0003,-3.6861348703503607
23.74129644,202752,981.71,815,99,248,0.609451413154602,0.2,-0.007569147898175288,5.465206894278526,2.5830795764923096,0.009851335,0.089306640625,980,0.9302546754479408,0.0003,-3.6670585453510283
26.607090720000002,204800,996.65,815,100,251,0.6070888042449951,0.2,-0.0077045494093908925,11.081341000460089,7.104801177978516,0.008321224,0.055322265625,990,0.9294616430997849,0.0003,-3.659130834788084
29.79186269,206848,1011.19,814,101,253,0.6022804379463196,0.2,-0.011779812278109602,0.5150791726540774,0.1600290983915329,0.015820622,0.176318359375,1000,0.46262311935424805,0.0003,-3.634740789979696
33.43432215,208896,1033.61,815,102,256,0.5965834856033325,0.2,-0.012996892041701357,0.2413596439640969,0.09170912206172943,0.013925251,0.192138671875,1010,0.832939475774765,0.0003,-3.5973459266126158
31.368343119999995,210944,1017.1,815,103,258,0.5957049131393433,0.2,-0.005323410551500274,9.167035433836281,1.7107775211334229,0.010307707,0.105859375,1020,0.9608352482318878,0.0003,-3.5826510071754454
34.264263039999996,212992,1031.78,815,104,261,0.5958701372146606,0.2,-0.00516149636823684,16.71338682807982,4.726754665374756,0.005819455,0.064404296875,1030,0.943266186863184,0.0003,-3.5784711450338365
36.41438699,215040,1031.78,815,105,263,0.5937527418136597,0.2,-0.011221065807330888,0.40108031798154115,0.16674156486988068,0.014208036,0.184912109375,1040,0.3047018051147461,0.0003,-3.572094563394785
37.45891391,217088,1031.78,814,106,266,0.5897903442382812,0.2,-0.015723295959469398,0.31954816775396466,0.10331787914037704,0.0131806005,0.197509765625,1050,0.832425519824028,0.0003,-3.548616657406092
41.15619808,219136,1046.91,814,107,268,0.5816640257835388,0.2,-0.01291515164775774,0.46288896328769624,0.29847216606140137,0.015393081,0.1779296875,1060,0.803922176361084,0.0003,-3.499830160290003
41.549451530000006,221184,1040.15,813,108,271,0.5768972039222717,0.2,-0.012823740902240388,1.0708641715347766,0.27768850326538086,0.01475293,0.1755859375,1070,0.6504817306995392,0.0003,-3.4564171127974985
41.36590748,223232,1025.5,813,109,274,0.5765719413757324,0.2,-0.008214617845078464,4.935212106071413,2.174116373062134,0.012087328,0.0982421875,1080,0.9488530457019806,0.0003,-3.4436320811510086
43.918366799999994,225280,1026.65,813,110,276,0.5753997564315796,0.2,-0.00657012920055422,26.36895770803094,2.791700601577759,0.0072162487,0.075927734375,1090,0.8940508291125298,0.0003,-3.4364819593727587
42.491405699999994,227328,1013.31,813,111,279,0.5755007266998291,0.2,-0.006483688302978408,33.74726208522916,31.741926193237305,0.0077837585,0.07451171875,1100,0.8832546100020409,0.0003,-3.433378329128027
43.95894356000001,229376,1015.29,813,112,281,0.5755247473716736,0.2,-0.009541293528309324,45.31267352253199,4.473720073699951,0.007554364,0.064013671875,1110,0.8907049149274826,0.0003,-3.4344962194561957
45.23058618,231424,1014.42,813,113,284,0.575773298740387,0.2,-0.011243920050037558,21.498152954131363,2.7130556106567383,0.010255938,0.121044921875,1120,0.9451527558267117,0.0003,-3.435823542624712
48.674553859999996,233472,1028.86,813,114,286,0.5750433206558228,0.2,-0.00631015541148372,1.5237558852881192,0.4938627779483795,0.017130341,0.22890625,1130,-2.1162736415863037,0.0003,-3.4352636612951755
48.97957074999999,235520,1019.02,813,115,289,0.5763078331947327,0.2,-0.0067250066851556765,7.894105374068022,9.934432983398438,0.012482008,0.13740234375,1140,0.93375363945961,0.0003,-3.437698695808649
50.41818383,237568,1027.55,813,116,291,0.5779056549072266,0.2,-0.00937550769012887,14.056195091083646,2.079206705093384,0.016030263,0.13642578125,1150,0.9216944202780724,0.0003,-3.4497575469315054
53.39941257,239616,1040.95,813,117,294,0.5780408978462219,0.2,-0.00774155841281754,11.042974475771189,0.9068586230278015,0.016981186,0.182861328125,1160,0.9493011124432087,0.0003,-3.4529349967837333
53.75059998,241664,1040.95,813,118,296,0.5752689838409424,0.2,-0.013039710807788651,0.7239003564231098,0.2640223205089569,0.019193787,0.240625,1170,0.8016477674245834,0.0003,-3.4396661005914213
55.609420099999994,243712,1053.53,813,119,299,0.5665029287338257,0.2,-0.007327848007844295,0.7083682134747505,0.3206719160079956,0.01787613,0.19638671875,1180,0.4268803000450134,0.0003,-3.3872255839407446
56.652045069999986,245760,1056.27,813,120,301,0.5655785202980042,0.2,-0.0029793449044518638,16.67695131544024,16.411283493041992,0.0114058405,0.1150390625,1190,0.9045959934592247,0.0003,-3.3633657708764075
57.21112158999998,247808,1056.27,814,121,304,0.5658040046691895,0.2,-0.0066407314618118106,4.817895343713462,1.6916731595993042,0.009384889,0.10390625,1200,0.9660852029919624,0.0003,-3.3636104755103586
60.33883898,249856,1070.9,813,122,306,0.5608863830566406,0.2,-0.007510833330161404,0.548718514572829,0.19769930839538574,0.015031566,0.197412109375,1210,0.6619000732898712,0.0003,-3.339514933526516
65.30964722,251904,1093.61,814,123,309,0.5574705600738525,0.2,-0.01209517910174327,0.5341796928085387,0.25225865840911865,0.015521052,0.1953125,1220,0.8138247132301331,0.0003,-3.3126580782234667
66.4218917,253952,1093.2,814,124,311,0.5557777285575867,0.2,-0.009462391489068977,5.489776273630559,1.0510189533233643,0.011204603,0.113232421875,1230,0.9059717804193497,0.0003,-3.2930202163755893
67.54939417,256000,1096.85,814,125,314,0.5534118413925171,0.2,-0.00652376513244235,2.2984685551375152,0.25818368792533875,0.0098652225,0.163330078125,1240,-0.056975364685058594,0.0003,-3.2765348225831987
70.5324015,258048,1109.32,814,126,316,0.5542803406715393,0.2,-0.0062362733006011695,7.527666739560663,0.5366901755332947,0.013417322,0.160693359375,1250,0.9319320619106293,0.0003,-3.2628660678863524
73.33702279,260096,1117.48,814,127,319,0.5518116354942322,0.2,-0.0044047575182048606,1.8162810342386364,0.6203776597976685,0.013787159,0.16083984375,1260,-0.23811376094818115,0.0003,-3.2589268423616886
74.96501486999999,262144,1116.22,814,128,321,0.5422620177268982,0.2,-0.011276280439051333,0.31523746536113323,0.0621940940618515,0.017385596,0.219970703125,1270,0.34326261281967163,0.0003,-3.2096967861056327
76.27586428,264192,1114.73,814,129,324,0.5400000810623169,0.2,-0.014803234461578541,2.1975564364343882,0.2822932004928589,0.015315686,0.196533203125,1280,0.5150192677974701,0.0003,-3.1723788879811763
78.92685477,266240,1117.21,814,130,326,0.5380326509475708,0.2,-0.008544938910927159,9.957099518924952,4.488650321960449,0.009922931,0.098828125,1290,0.9610478468239307,0.0003,-3.157454268634319
82.94770206999999,268288,1125.41,814,131,329,0.5357582569122314,0.2,-0.006043690387014067,1.6070566138718276,1.4322006702423096,0.018481597,0.183935546875,1300,-0.21668148040771484,0.0003,-3.1416500456631185
